gonderen_depo;alan_magaza;urun;baslangic_depo_stok;ihtiyac_adet;karsilanan_adet;kalan_ihtiyac;depo_sevk_toplam;depo_kalan_nihai
STOK_YOK;2601;56605-0110OLIVE NIGHT GREENL;0.000000;1;0;1;0;0.000000
STOK_YOK;1801;56605-0110OLIVE NIGHT GREENXL;0.000000;3;0;3;0;0.000000
STOK_YOK;301;56605-0110OLIVE NIGHT GREENXL;0.000000;3;0;3;0;0.000000
STOK_YOK;2001;56605-0110OLIVE NIGHT GREENXL;0.000000;2;0;2;0;0.000000
STOK_YOK;1901;56605-0110OLIVE NIGHT GREENXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;56605-0110OLIVE NIGHT GREENXL;0.000000;1;0;1;0;0.000000
STOK_YOK;2101;56605-0110OLIVE NIGHT GREENXL;0.000000;1;0;1;0;0.000000
STOK_YOK;2301;56605-0110OLIVE NIGHT GREENXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1801;56605-0110OLIVE NIGHT GREENXXL;0.000000;2;0;2;0;0.000000
STOK_YOK;1301;56605-0110OLIVE NIGHT GREENXXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1901;56605-0110OLIVE NIGHT GREENXXL;0.000000;1;0;1;0;0.000000
STOK_YOK;2001;56605-0110OLIVE NIGHT GREENXXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;568497CSIYAH / BEYAZ36;0.000000;2;0;2;0;0.000000
STOK_YOK;2001;568497CSIYAH / BEYAZ36;0.000000;2;0;2;0;0.000000
STOK_YOK;1401;568497CSIYAH / BEYAZ36;0.000000;1;0;1;0;0.000000
STOK_YOK;201;568497CSIYAH / BEYAZ36;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;568497CSIYAH / BEYAZ36.5;0.000000;2;0;2;0;0.000000
STOK_YOK;301;568497CSIYAH / BEYAZ36.5;0.000000;2;0;2;0;0.000000
STOK_YOK;1401;568497CSIYAH / BEYAZ36.5;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;568497CSIYAH / BEYAZ38;0.000000;2;0;2;0;0.000000
STOK_YOK;2001;568497CSIYAH / BEYAZ38;0.000000;2;0;2;0;0.000000
STOK_YOK;2101;568497CSIYAH / BEYAZ38;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;570257CBEYAZ / BEYAZ / BEYAZ36;0.000000;1;0;1;0;0.000000
STOK_YOK;2401;570257CBEYAZ / BEYAZ / BEYAZ36;0.000000;1;0;1;0;0.000000
STOK_YOK;301;570257CBEYAZ / BEYAZ / BEYAZ37;0.000000;2;0;2;0;0.000000
STOK_YOK;1301;570257CBEYAZ / BEYAZ / BEYAZ37;0.000000;1;0;1;0;0.000000
STOK_YOK;1801;570257CBEYAZ / BEYAZ / BEYAZ37;0.000000;1;0;1;0;0.000000
STOK_YOK;2101;570257CBEYAZ / BEYAZ / BEYAZ37;0.000000;1;0;1;0;0.000000
STOK_YOK;2301;570257CBEYAZ / BEYAZ / BEYAZ37;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;570257CBEYAZ / BEYAZ / BEYAZ37.5;0.000000;1;0;1;0;0.000000
STOK_YOK;2101;570257CBEYAZ / BEYAZ / BEYAZ37.5;0.000000;1;0;1;0;0.000000
STOK_YOK;301;570257CBEYAZ / BEYAZ / BEYAZ37.5;0.000000;1;0;1;0;0.000000
STOK_YOK;2001;570257CBEYAZ / BEYAZ / BEYAZ38;0.000000;2;0;2;0;0.000000
STOK_YOK;1301;570257CBEYAZ / BEYAZ / BEYAZ38;0.000000;1;0;1;0;0.000000
STOK_YOK;301;570257CBEYAZ / BEYAZ / BEYAZ38;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;58672511High Risk RedL;0.000000;2;0;2;0;0.000000
STOK_YOK;1301;58672511High Risk RedS;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;58684651Puma Black/CatM;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;58685701Puma BlackM;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;58685701Puma BlackXS;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;6000264-100BeyazSM;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;62305914Cast Iron/Puma BlackL;0.000000;1;0;1;0;0.000000
STOK_YOK;201;62305914Cast Iron/Puma BlackL;0.000000;1;0;1;0;0.000000
STOK_YOK;2101;62305914Cast Iron/Puma BlackL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;62423699No ColorM;0.000000;1;0;1;0;0.000000
STOK_YOK;2301;62423699No ColorM;0.000000;1;0;1;0;0.000000
910101;1301;62427687Alpine SnowM;8.000000;1;1;0;1;7.000000
STOK_YOK;1301;62430287Alpine SnowXS;0.000000;1;0;1;0;0.000000
STOK_YOK;1601;62430287Alpine SnowXS;0.000000;1;0;1;0;0.000000
STOK_YOK;1901;62430287Alpine SnowXS;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;62479801Puma BlackS;0.000000;1;0;1;0;0.000000
STOK_YOK;1801;62479801Puma BlackS;0.000000;1;0;1;0;0.000000
STOK_YOK;2601;62479801Puma BlackS;0.000000;1;0;1;0;0.000000
STOK_YOK;2701;62479801Puma BlackS;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;62559802Puma WhiteL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;62800501Puma BlackL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;62800501Puma BlackXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;62980201Puma BlackL;0.000000;1;0;1;0;0.000000
STOK_YOK;2001;62980201Puma BlackL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;63082-561Windy BlueM;0.000000;1;0;1;0;0.000000
STOK_YOK;2401;63082-561Windy BlueM;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;63082-561Windy BlueXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;63275-876ConcreteL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;63275-876ConcreteXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;63275-876ConcreteXXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;63275-980EbonyXL;0.000000;1;0;1;0;0.000000
STOK_YOK;2101;63275-980EbonyXL;0.000000;1;0;1;0;0.000000
STOK_YOK;2401;63275-980EbonyXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;63275-980EbonyXXL;0.000000;2;0;2;0;0.000000
STOK_YOK;301;63275-980EbonyXXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1901;65738433Light Gray HeatherM;0.000000;2;0;2;0;0.000000
STOK_YOK;1301;65738433Light Gray HeatherM;0.000000;1;0;1;0;0.000000
STOK_YOK;2001;65738433Light Gray HeatherM;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68149901Puma BlackS;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68162101Puma BlackXXL;0.000000;1;0;1;0;0.000000
STOK_YOK;2001;68162101Puma BlackXXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68237187Alpine SnowS;0.000000;1;0;1;0;0.000000
STOK_YOK;2401;68237187Alpine SnowS;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68239801Puma BlackL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68243801Puma BlackL;0.000000;1;0;1;0;0.000000
STOK_YOK;201;68243801Puma BlackL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68243801Puma BlackXS;0.000000;1;0;1;0;0.000000
STOK_YOK;1901;68243801Puma BlackXS;0.000000;1;0;1;0;0.000000
STOK_YOK;2101;68243801Puma BlackXS;0.000000;1;0;1;0;0.000000
STOK_YOK;2401;68243801Puma BlackXS;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68253201Puma BlackXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68254201Puma BlackS;0.000000;1;0;1;0;0.000000
STOK_YOK;201;68254201Puma BlackS;0.000000;1;0;1;0;0.000000
STOK_YOK;2601;68254201Puma BlackS;0.000000;1;0;1;0;0.000000
STOK_YOK;2701;68254201Puma BlackS;0.000000;1;0;1;0;0.000000
STOK_YOK;301;68254201Puma BlackS;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68254202Puma WhiteS;0.000000;1;0;1;0;0.000000
STOK_YOK;1901;68254202Puma WhiteS;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68254216New NavyL;0.000000;1;0;1;0;0.000000
STOK_YOK;2301;68254216New NavyL;0.000000;1;0;1;0;0.000000
STOK_YOK;301;68254216New NavyL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68254216New NavyM;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68264801Puma BlackS;0.000000;1;0;1;0;0.000000
STOK_YOK;301;68264801Puma BlackS;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68264801Puma BlackXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68303501Puma BlackL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68303501Puma BlackS;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68328404Light Gray HeatherS;0.000000;2;0;2;0;0.000000
STOK_YOK;2101;68328404Light Gray HeatherS;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68461101Puma BlackM;0.000000;1;0;1;0;0.000000
STOK_YOK;2101;68461101Puma BlackM;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68461101Puma BlackS;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68473046Blue CrystalL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68473046Blue CrystalM;0.000000;1;0;1;0;0.000000
STOK_YOK;1801;68473046Blue CrystalM;0.000000;1;0;1;0;0.000000
STOK_YOK;2101;68473046Blue CrystalM;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68473046Blue CrystalXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68482902Puma WhiteL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68482902Puma WhiteM;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68482902Puma WhiteXL;0.000000;1;0;1;0;0.000000
STOK_YOK;2001;68482902Puma WhiteXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68497247Cool WeatherM;0.000000;1;0;1;0;0.000000
STOK_YOK;1901;68497247Cool WeatherM;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68497247Cool WeatherS;0.000000;1;0;1;0;0.000000
STOK_YOK;1901;68497247Cool WeatherS;0.000000;1;0;1;0;0.000000
STOK_YOK;2001;68497247Cool WeatherS;0.000000;1;0;1;0;0.000000
STOK_YOK;2101;68497247Cool WeatherS;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68505201Puma BlackM;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68505230Green MoonM;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68508001Puma BlackL;0.000000;1;0;1;0;0.000000
STOK_YOK;1601;68508001Puma BlackL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68544701Puma WhiteXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1601;68544701Puma WhiteXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1901;68544701Puma WhiteXL;0.000000;1;0;1;0;0.000000
STOK_YOK;2101;68544701Puma WhiteXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68544702Yellow SizzleXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1401;68544702Yellow SizzleXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1801;68544702Yellow SizzleXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68545203Vivid BlueM;0.000000;1;0;1;0;0.000000
STOK_YOK;2001;68545203Vivid BlueM;0.000000;1;0;1;0;0.000000
STOK_YOK;2401;68545203Vivid BlueM;0.000000;1;0;1;0;0.000000
STOK_YOK;301;68545203Vivid BlueM;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;68545203Vivid BlueS;0.000000;1;0;1;0;0.000000
STOK_YOK;1401;68545203Vivid BlueS;0.000000;1;0;1;0;0.000000
STOK_YOK;2401;68545203Vivid BlueS;0.000000;1;0;1;0;0.000000
STOK_YOK;2401;73690-WHTBeyaz36;0.000000;2;0;2;0;0.000000
STOK_YOK;2101;73690-WHTBeyaz36;0.000000;2;0;2;0;0.000000
STOK_YOK;1801;73690-WHTBeyaz36;0.000000;2;0;2;0;0.000000
STOK_YOK;1601;73690-WHTBeyaz36;0.000000;1;0;1;0;0.000000
STOK_YOK;1401;73690-WHTBeyaz36;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;73690-WHTBeyaz36;0.000000;1;0;1;0;0.000000
STOK_YOK;2001;73690-WHTBeyaz36;0.000000;1;0;1;0;0.000000
STOK_YOK;201;73690-WHTBeyaz36;0.000000;1;0;1;0;0.000000
STOK_YOK;2301;73690-WHTBeyaz36;0.000000;1;0;1;0;0.000000
STOK_YOK;2701;73690-WHTBeyaz36;0.000000;1;0;1;0;0.000000
STOK_YOK;301;73690-WHTBeyaz36;0.000000;1;0;1;0;0.000000
STOK_YOK;2101;73690-WHTBeyaz37;0.000000;2;0;2;0;0.000000
STOK_YOK;1301;73690-WHTBeyaz37;0.000000;1;0;1;0;0.000000
STOK_YOK;201;73690-WHTBeyaz37;0.000000;1;0;1;0;0.000000
STOK_YOK;2401;73690-WHTBeyaz37;0.000000;1;0;1;0;0.000000
STOK_YOK;2601;73690-WHTBeyaz37;0.000000;1;0;1;0;0.000000
STOK_YOK;301;73690-WHTBeyaz37;0.000000;1;0;1;0;0.000000
STOK_YOK;201;73690-WHTBeyaz37.5;0.000000;2;0;2;0;0.000000
STOK_YOK;1301;73690-WHTBeyaz37.5;0.000000;1;0;1;0;0.000000
STOK_YOK;1401;73690-WHTBeyaz37.5;0.000000;1;0;1;0;0.000000
STOK_YOK;1801;73690-WHTBeyaz37.5;0.000000;1;0;1;0;0.000000
STOK_YOK;2101;73690-WHTBeyaz37.5;0.000000;1;0;1;0;0.000000
STOK_YOK;301;73690-WHTBeyaz37.5;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;77536001Speed Yellow/Blue VioletM;0.000000;2;0;2;0;0.000000
STOK_YOK;1401;77536001Speed Yellow/Blue VioletM;0.000000;2;0;2;0;0.000000
STOK_YOK;2301;77536001Speed Yellow/Blue VioletM;0.000000;1;0;1;0;0.000000
STOK_YOK;301;77536001Speed Yellow/Blue VioletM;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;77536001Speed Yellow/Blue VioletS;0.000000;3;0;3;0;0.000000
STOK_YOK;1401;77536001Speed Yellow/Blue VioletS;0.000000;2;0;2;0;0.000000
STOK_YOK;201;77536001Speed Yellow/Blue VioletS;0.000000;2;0;2;0;0.000000
STOK_YOK;301;77536001Speed Yellow/Blue VioletS;0.000000;2;0;2;0;0.000000
STOK_YOK;2301;77536001Speed Yellow/Blue VioletS;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;77536001Speed Yellow/Blue VioletXL;0.000000;2;0;2;0;0.000000
STOK_YOK;201;77536001Speed Yellow/Blue VioletXL;0.000000;2;0;2;0;0.000000
STOK_YOK;2301;77536001Speed Yellow/Blue VioletXL;0.000000;1;0;1;0;0.000000
STOK_YOK;301;77536001Speed Yellow/Blue VioletXL;0.000000;1;0;1;0;0.000000
STOK_YOK;2101;77536802Puma White/Dusky BlueXXL;0.000000;3;0;3;0;0.000000
STOK_YOK;1801;77536802Puma White/Dusky BlueXXL;0.000000;2;0;2;0;0.000000
STOK_YOK;1401;77536802Puma White/Dusky BlueXXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;77536802Puma White/Dusky BlueXXL;0.000000;1;0;1;0;0.000000
STOK_YOK;201;77536802Puma White/Dusky BlueXXL;0.000000;1;0;1;0;0.000000
STOK_YOK;301;77536802Puma White/Dusky BlueXXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;77965001Red Rhythm/Intense OrangeS;0.000000;2;0;2;0;0.000000
STOK_YOK;1301;77965001Red Rhythm/Intense OrangeXXL;0.000000;2;0;2;0;0.000000
STOK_YOK;1301;77966902Puma White/Red Rhythm104;0.000000;1;0;1;0;0.000000
910101;1301;77980901Red Rhythm/Intense OrangeS;16.000000;1;1;0;1;15.000000
STOK_YOK;1301;77981902Puma White/Intense Orange164;0.000000;1;0;1;0;0.000000
STOK_YOK;2001;77981902Puma White/Intense Orange164;0.000000;1;0;1;0;0.000000
STOK_YOK;2101;77981902Puma White/Intense Orange164;0.000000;1;0;1;0;0.000000
STOK_YOK;2301;77981902Puma White/Intense Orange164;0.000000;1;0;1;0;0.000000
STOK_YOK;2401;77981902Puma White/Intense Orange164;0.000000;1;0;1;0;0.000000
STOK_YOK;301;77981902Puma White/Intense Orange164;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;85221-0069Med Indigo - Worn In34;0.000000;2;0;2;0;0.000000
STOK_YOK;1301;85746-0140NeutralsL;0.000000;1;0;1;0;0.000000
STOK_YOK;1801;85746-0140NeutralsL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;85746-0140NeutralsM;0.000000;1;0;1;0;0.000000
STOK_YOK;1801;85746-0140NeutralsM;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;85746-0140NeutralsXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1801;85746-0140NeutralsXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;85746-0140NeutralsXXL;0.000000;1;0;1;0;0.000000
STOK_YOK;301;85746-0140NeutralsXXL;0.000000;1;0;1;0;0.000000
900101;1301;86625-0005BluesL;2.000000;1;1;0;2;0.000000
900101;2401;86625-0005BluesL;2.000000;1;1;0;2;0.000000
STOK_YOK;1301;86625-0005BluesM;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;86625-0005BluesXL;0.000000;1;0;1;0;0.000000
900101;1301;86625-0065Light Indigo - Flat FinishL;1.000000;1;1;0;1;0.000000
STOK_YOK;1301;88888316TK-BBKSiyah38.5;0.000000;1;0;1;0;0.000000
STOK_YOK;301;88888316TK-BBKSiyah38.5;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;896123TK-BBKSiyah37;0.000000;2;0;2;0;0.000000
STOK_YOK;1301;896123TK-TPEBej36;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;896123TK-TPEBej37;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;896294TK-BKGDSiyah/Gold38;0.000000;1;0;1;0;0.000000
STOK_YOK;1801;896294TK-BKGDSiyah/Gold38;0.000000;1;0;1;0;0.000000
STOK_YOK;2401;896294TK-BKGDSiyah/Gold38;0.000000;1;0;1;0;0.000000
STOK_YOK;301;896294TK-BKGDSiyah/Gold38;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;896294TK-BKGDSiyah/Gold39;0.000000;1;0;1;0;0.000000
STOK_YOK;1801;896294TK-BKGDSiyah/Gold39;0.000000;1;0;1;0;0.000000
STOK_YOK;2401;896294TK-BKGDSiyah/Gold39;0.000000;1;0;1;0;0.000000
STOK_YOK;301;896294TK-BKGDSiyah/Gold39;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;896294TK-BKGDSiyah/Gold40;0.000000;1;0;1;0;0.000000
STOK_YOK;1801;896294TK-BKGDSiyah/Gold40;0.000000;1;0;1;0;0.000000
STOK_YOK;2401;896294TK-BKGDSiyah/Gold40;0.000000;1;0;1;0;0.000000
910101;1301;910953-9001WHITEM;36.000000;2;2;0;3;33.000000
910101;2501;910953-9001WHITEM;36.000000;1;1;0;3;33.000000
STOK_YOK;2101;911306-9003OFF WHITEL;0.000000;2;0;2;0;0.000000
STOK_YOK;1301;911306-9003OFF WHITEL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;911946-3848PAISLEY PURPLE2XL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;911946-9001WHITE2XL;0.000000;1;0;1;0;0.000000
STOK_YOK;2101;911946-9001WHITE2XL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;911946-9001WHITEXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1401;911946-9001WHITEXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1501;911946-9001WHITEXL;0.000000;1;0;1;0;0.000000
STOK_YOK;701;911946-9001WHITEXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;912100-9033FEATHER GRAY2XL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;912100-9033FEATHER GRAYL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;912100-9033FEATHER GRAYS;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;912122-3848PAISLEY PURPLEM;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;912122-9157EGRETXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1501;912122-9157EGRETXL;0.000000;1;0;1;0;0.000000
STOK_YOK;2601;912122-9157EGRETXL;0.000000;1;0;1;0;0.000000
910101;1301;931076-2001BLACKXL;29.000000;1;1;0;2;27.000000
910101;1801;931076-2001BLACKXL;29.000000;1;1;0;2;27.000000
STOK_YOK;1301;970148-7459DRESS BLUE12;0.000000;2;0;2;0;0.000000
STOK_YOK;2401;970154-2001BLACK12;0.000000;12;0;12;0;0.000000
STOK_YOK;1301;970154-2001BLACK12;0.000000;3;0;3;0;0.000000
STOK_YOK;2301;970154-2001BLACK12;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;970154-2064GREY12;0.000000;1;0;1;0;0.000000
900101;1301;970247-9003OFF WHITE111;40.000000;1;1;0;1;39.000000
STOK_YOK;1501;970310-4250CORONET BLUEXL;0.000000;4;0;4;0;0.000000
STOK_YOK;1301;970310-4250CORONET BLUEXL;0.000000;1;0;1;0;0.000000
STOK_YOK;2301;970310-4250CORONET BLUEXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;970311-2001BLACKXL;0.000000;2;0;2;0;0.000000
STOK_YOK;1501;970311-2001BLACKXL;0.000000;2;0;2;0;0.000000
STOK_YOK;2301;970311-2001BLACKXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;970311-2521ULTIMATE GRAYXL;0.000000;2;0;2;0;0.000000
STOK_YOK;1501;970311-2521ULTIMATE GRAYXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1801;970311-2521ULTIMATE GRAYXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;970311-4250CORONET BLUEM;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;970311-4250CORONET BLUEXL;0.000000;1;0;1;0;0.000000
STOK_YOK;701;970311-7480Real NavyXL;0.000000;2;0;2;0;0.000000
STOK_YOK;1301;970311-7480Real NavyXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1801;970311-7480Real NavyXL;0.000000;1;0;1;0;0.000000
STOK_YOK;2101;970311-7480Real NavyXL;0.000000;1;0;1;0;0.000000
STOK_YOK;2301;970311-7480Real NavyXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;999739TK-BBKSiyah40;0.000000;1;0;1;0;0.000000
STOK_YOK;2301;999739TK-BBKSiyah40;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;999739TK-BBKSiyah41;0.000000;1;0;1;0;0.000000
STOK_YOK;1401;999739TK-BBKSiyah41;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;999739TK-BBKSiyah45;0.000000;1;0;1;0;0.000000
STOK_YOK;1601;999739TK-BBKSiyah45;0.000000;1;0;1;0;0.000000
STOK_YOK;1901;999739TK-BBKSiyah45;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;999739TK-NVGYLacivert/Gri40;0.000000;1;0;1;0;0.000000
STOK_YOK;2301;999739TK-NVGYLacivert/Gri40;0.000000;1;0;1;0;0.000000
STOK_YOK;2401;999739TK-NVGYLacivert/Gri40;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;999739TK-NVGYLacivert/Gri41;0.000000;1;0;1;0;0.000000
STOK_YOK;1401;999739TK-NVGYLacivert/Gri41;0.000000;1;0;1;0;0.000000
STOK_YOK;1601;999739TK-NVGYLacivert/Gri41;0.000000;1;0;1;0;0.000000
STOK_YOK;1801;999739TK-NVGYLacivert/Gri41;0.000000;1;0;1;0;0.000000
STOK_YOK;2301;999739TK-NVGYLacivert/Gri41;0.000000;1;0;1;0;0.000000
STOK_YOK;2401;999739TK-NVGYLacivert/Gri41;0.000000;1;0;1;0;0.000000
STOK_YOK;2601;999739TK-NVGYLacivert/Gri41;0.000000;1;0;1;0;0.000000
STOK_YOK;2701;999739TK-NVGYLacivert/Gri41;0.000000;1;0;1;0;0.000000
STOK_YOK;301;999739TK-NVGYLacivert/Gri41;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;999739TK-NVGYLacivert/Gri43;0.000000;1;0;1;0;0.000000
STOK_YOK;1401;999739TK-NVGYLacivert/Gri43;0.000000;1;0;1;0;0.000000
STOK_YOK;1801;999739TK-NVGYLacivert/Gri43;0.000000;1;0;1;0;0.000000
STOK_YOK;2301;999739TK-NVGYLacivert/Gri43;0.000000;1;0;1;0;0.000000
STOK_YOK;2401;999739TK-NVGYLacivert/Gri43;0.000000;1;0;1;0;0.000000
STOK_YOK;2701;999739TK-NVGYLacivert/Gri43;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;999739TK-NVGYLacivert/Gri45;0.000000;1;0;1;0;0.000000
STOK_YOK;1401;999739TK-NVGYLacivert/Gri45;0.000000;1;0;1;0;0.000000
STOK_YOK;1801;999739TK-NVGYLacivert/Gri45;0.000000;1;0;1;0;0.000000
STOK_YOK;301;999739TK-NVGYLacivert/Gri45;0.000000;1;0;1;0;0.000000
STOK_YOK;2101;9VTTPSF100N5-049Sarı/Lacivert5;0.000000;3;0;3;0;0.000000
STOK_YOK;1301;9VTTPSF100N5-049Sarı/Lacivert5;0.000000;2;0;2;0;0.000000
STOK_YOK;1801;9VTTPSF100N5-049Sarı/Lacivert5;0.000000;2;0;2;0;0.000000
STOK_YOK;1901;9VTTPSF100N5-049Sarı/Lacivert5;0.000000;2;0;2;0;0.000000
STOK_YOK;1301;A00868CKREM40;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;A04823CSIYAH28;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;A04823CSIYAH29;0.000000;1;0;1;0;0.000000
STOK_YOK;2001;A04823CSIYAH29;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;A04823CSIYAH31;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;A0637-0000NeutralsS;0.000000;1;0;1;0;0.000000
STOK_YOK;2001;A0637-0000NeutralsS;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;A0637-0000NeutralsXXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1901;A0637-0000NeutralsXXL;0.000000;1;0;1;0;0.000000
STOK_YOK;2101;A0637-0000NeutralsXXL;0.000000;1;0;1;0;0.000000
STOK_YOK;2301;A0637-0000NeutralsXXL;0.000000;1;0;1;0;0.000000
STOK_YOK;1901;A0637-0058BluesL;0.000000;3;0;3;0;0.000000
STOK_YOK;1301;A0637-0058BluesL;0.000000;2;0;2;0;0.000000
STOK_YOK;1801;A0637-0058BluesL;0.000000;1;0;1;0;0.000000
STOK_YOK;2601;A0637-0058BluesL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;A0637-0093GreysL;0.000000;1;0;1;0;0.000000
STOK_YOK;1901;A0637-0093GreysL;0.000000;1;0;1;0;0.000000
STOK_YOK;2101;A0637-0093GreysL;0.000000;1;0;1;0;0.000000
STOK_YOK;2401;A0637-0093GreysL;0.000000;1;0;1;0;0.000000
STOK_YOK;1301;A0637-0093GreysS;0.000000;1;0;1;0;0.000000
STOK_YOK;1801;A0637-0093GreysS;0.000000;1;0;1;0;0.000000
